UF,AtividadeEconomica,Idade,Trabalhadores,Populacao
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,24,6440.0585763,82013.48620084
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,25,12191.92983281,81295.35811092
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26,6453.43553447,66761.78391672
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,27,7425.72590023,71102.89159586
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28,2418.35690412,70063.97331206
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29,10269.51680051,78101.97323694
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,30,3413.6213997199998,53974.23781368
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,31,4760.28998549,87214.67694592
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,32,3728.29518222,70397.61474808
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,33,6453.81259548,71207.81723294
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,34,7163.85913679,84943.44344546
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,35,5036.51677412,78085.27611172
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36,2255.65673592,78196.60232772
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,37,10630.88286415,73518.36989034
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,38,4169.86948772,61904.72252618
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,39,5062.92546581,78224.115457
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40,3034.32671763,74253.4025011
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,41,7451.20677276,66306.96759434
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42,6540.67770039,74055.96660076
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,43,3881.2569790400003,83606.68515936
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,44,4070.61698045,63931.91132512
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,45,5774.2014181899995,88160.86906908
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,46,5616.76903862,60436.56996324
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,47,5116.49327077,65972.15626002
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,48,5054.97822084,69219.52916246
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49,6633.96370821,68976.72831822
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,50,1442.06190011,78658.78733534
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,51,2795.09940467,75587.17922786
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,52,1906.80311153,62957.44532664
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,53,5332.59177211,105313.23066972
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,54,5665.7031908399995,84328.5298369
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,55,4009.249387,90158.52707648001
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,56,3027.82876251,90771.63563696
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,57,1808.01923519,70824.42694264
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58,3290.55496754,73932.60399756
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,59,5663.25981779,74613.13247804
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,60,2709.9161169999998,72066.49149706001
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,61,2342.86738698,67986.2003868
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,62,2120.78870114,66570.87567292
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63,2196.98933235,67650.67376478
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,64,1312.7950835000001,65113.58212512
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,65,1238.24400516,61514.58478378
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,66,875.96994397,51265.54683634
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,67,411.44407308,53490.23083196
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,68,1010.68264643,60162.2893836
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,69,573.10204834,62583.63197556
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,70,1432.83900715,44857.43671642
RS,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,71,622.80836124,37636.4539521
RS,CONSTRUÇÃO,16,619.66647904,80422.46425442
RS,CONSTRUÇÃO,17,265.23677142,80645.12463384
RS,CONSTRUÇÃO,18,2235.8056998399998,76182.18241522
RS,CONSTRUÇÃO,19,1129.9072506500002,75991.87895188
RS,CONSTRUÇÃO,20,1033.85819066,87293.3221179
RS,CONSTRUÇÃO,21,1177.72757129,69475.19282582
RS,CONSTRUÇÃO,22,2388.1379546099997,68652.55409464
RS,CONSTRUÇÃO,23,814.56025916,70057.15303398
RS,CONSTRUÇÃO,24,619.71363027,82013.48620084
RS,CONSTRUÇÃO,25,3742.48178002,81295.35811092
RS,CONSTRUÇÃO,26,672.98001421,66761.78391672
RS,CONSTRUÇÃO,27,1912.98653886,71102.89159586
RS,CONSTRUÇÃO,28,2725.39125257,70063.97331206
RS,CONSTRUÇÃO,29,1185.39470634,78101.97323694
RS,CONSTRUÇÃO,30,268.3966743,53974.23781368
RS,CONSTRUÇÃO,32,2827.02111329,70397.61474808
RS,CONSTRUÇÃO,33,1636.48744929,71207.81723294
RS,CONSTRUÇÃO,34,1717.9272974799999,84943.44344546
RS,CONSTRUÇÃO,35,838.4621948900001,78085.27611172
RS,CONSTRUÇÃO,36,1315.36506185,78196.60232772
RS,CONSTRUÇÃO,37,2111.10982921,73518.36989034
RS,CONSTRUÇÃO,38,2068.48983377,61904.72252618
RS,CONSTRUÇÃO,39,4609.46830621,78224.115457
RS,CONSTRUÇÃO,40,523.32537332,74253.4025011
RS,CONSTRUÇÃO,41,1485.76665138,66306.96759434
RS,CONSTRUÇÃO,42,3033.12171389,74055.96660076
RS,CONSTRUÇÃO,43,2174.00192073,83606.68515936
RS,CONSTRUÇÃO,44,2766.68466872,63931.91132512
RS,CONSTRUÇÃO,45,3652.44121353,88160.86906908
RS,CONSTRUÇÃO,46,1995.8297077900002,60436.56996324
RS,CONSTRUÇÃO,47,1545.8319901300001,65972.15626002
RS,CONSTRUÇÃO,48,4931.83576139,69219.52916246
RS,CONSTRUÇÃO,49,1266.3078559799999,68976.72831822
RS,CONSTRUÇÃO,50,2165.55147193,78658.78733534
RS,CONSTRUÇÃO,51,5512.03551351,75587.17922786
RS,CONSTRUÇÃO,52,904.39304447,62957.44532664
RS,CONSTRUÇÃO,53,1440.90360182,105313.23066972
RS,CONSTRUÇÃO,54,3890.52124592,84328.5298369
RS,CONSTRUÇÃO,55,2389.82531882,90158.52707648001
RS,CONSTRUÇÃO,56,2557.93146952,90771.63563696
RS,CONSTRUÇÃO,57,1356.7175150599999,70824.42694264
RS,CONSTRUÇÃO,59,572.04335102,74613.13247804
RS,CONSTRUÇÃO,60,1643.88292915,72066.49149706001
RS,CONSTRUÇÃO,61,612.21985272,67986.2003868
RS,CONSTRUÇÃO,62,3481.00525527,66570.87567292
RS,CONSTRUÇÃO,63,349.12212801,67650.67376478
RS,CONSTRUÇÃO,64,487.36970209,65113.58212512
RS,CONSTRUÇÃO,65,741.52165885,61514.58478378
RS,CONSTRUÇÃO,66,615.92868374,51265.54683634
RS,CONSTRUÇÃO,67,2044.99166194,53490.23083196
RS,CONSTRUÇÃO,69,1272.56426911,62583.63197556
RS,CONSTRUÇÃO,72,404.77062692,33761.70603386
RS,CONSTRUÇÃO,76,406.44261136,18170.31742684
RS,EDUCAÇÃO,18,1543.4128124,76182.18241522
RS,EDUCAÇÃO,20,1297.6853783899999,87293.3221179
RS,EDUCAÇÃO,21,2871.75905856,69475.19282582
RS,EDUCAÇÃO,22,1125.91429292,68652.55409464
RS,EDUCAÇÃO,23,930.3340686399999,70057.15303398
RS,EDUCAÇÃO,24,549.06008019,82013.48620084
RS,EDUCAÇÃO,25,3055.82437028,81295.35811092
RS,EDUCAÇÃO,26,3099.68218483,66761.78391672
RS,EDUCAÇÃO,27,1740.59665205,71102.89159586
RS,EDUCAÇÃO,28,3531.02328839,70063.97331206
RS,EDUCAÇÃO,29,903.9256445,78101.97323694
RS,EDUCAÇÃO,30,605.8291446000001,53974.23781368
RS,EDUCAÇÃO,31,3063.46726851,87214.67694592
RS,EDUCAÇÃO,32,1396.0549444399999,70397.61474808
RS,EDUCAÇÃO,33,3019.9230010700003,71207.81723294
RS,EDUCAÇÃO,34,1162.24491121,84943.44344546
RS,EDUCAÇÃO,35,1830.04026385,78085.27611172
RS,EDUCAÇÃO,36,1992.15743407,78196.60232772
RS,EDUCAÇÃO,37,941.67586781,73518.36989034
RS,EDUCAÇÃO,38,1797.36755093,61904.72252618
RS,EDUCAÇÃO,39,889.20413456,78224.115457
RS,EDUCAÇÃO,40,5526.56220029,74253.4025011
RS,EDUCAÇÃO,41,1752.22308883,66306.96759434
RS,EDUCAÇÃO,42,1939.5191249700001,74055.96660076
RS,EDUCAÇÃO,43,1855.10482305,83606.68515936
RS,EDUCAÇÃO,44,475.36339546,63931.91132512
RS,EDUCAÇÃO,45,4445.629689130001,88160.86906908
RS,EDUCAÇÃO,46,1909.7429021,60436.56996324
RS,EDUCAÇÃO,47,2277.98960821,65972.15626002
RS,EDUCAÇÃO,48,2291.86965934,69219.52916246
RS,EDUCAÇÃO,49,913.0818991699999,68976.72831822
RS,EDUCAÇÃO,50,417.02334238,78658.78733534
RS,EDUCAÇÃO,51,3056.63264212,75587.17922786
RS,EDUCAÇÃO,52,2781.9465418199998,62957.44532664
RS,EDUCAÇÃO,53,5297.6104359,105313.23066972
RS,EDUCAÇÃO,54,2078.02265112,84328.5298369
RS,EDUCAÇÃO,55,1261.4399602,90158.52707648001
RS,EDUCAÇÃO,56,689.93210551,90771.63563696
RS,EDUCAÇÃO,57,696.66990923,70824.42694264
RS,EDUCAÇÃO,58,1573.15006666,73932.60399756
RS,EDUCAÇÃO,59,1114.6092556600001,74613.13247804
RS,EDUCAÇÃO,60,1191.1261361699999,72066.49149706001
RS,EDUCAÇÃO,61,1692.23910469,67986.2003868
RS,EDUCAÇÃO,63,1175.9863214400002,67650.67376478
RS,EDUCAÇÃO,64,532.58268503,65113.58212512
RS,EDUCAÇÃO,67,126.79701281,53490.23083196
RS,EDUCAÇÃO,70,712.34016632,44857.43671642
RS,ELETRICIDADE E GÁS,23,543.10586481,70057.15303398
RS,ELETRICIDADE E GÁS,31,775.80413631,87214.67694592
RS,ELETRICIDADE E GÁS,34,780.1262607,84943.44344546
RS,ELETRICIDADE E GÁS,37,775.80413631,73518.36989034
RS,ELETRICIDADE E GÁS,43,773.83742539,83606.68515936
RS,ELETRICIDADE E GÁS,48,775.80413631,69219.52916246
RS,ELETRICIDADE E GÁS,59,733.60876211,74613.13247804
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,14,929.26868573,66683.39937508
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,15,834.17033368,79048.94122544
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,17,2274.28678209,80645.12463384
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,18,2984.66811035,76182.18241522
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,19,2173.68799828,75991.87895188
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,20,2889.5742053900003,87293.3221179
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,21,4204.45550176,69475.19282582
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,22,2906.32541826,68652.55409464
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,23,4159.57436558,70057.15303398
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,24,2395.15513025,82013.48620084
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,25,2820.56665621,81295.35811092
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,26,2205.06884427,66761.78391672
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,27,3748.84374353,71102.89159586
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,28,6008.49822059,70063.97331206
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,29,4089.56457757,78101.97323694
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,30,5592.2715745000005,53974.23781368
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,31,5037.03807077,87214.67694592
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,32,4467.42734857,70397.61474808
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,33,5767.67485132,71207.81723294
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,34,4039.47473844,84943.44344546
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,35,3480.51775077,78085.27611172
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,36,6383.4657517,78196.60232772
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,37,3871.2662845699997,73518.36989034
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,38,2210.60033241,61904.72252618
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,39,4441.12885674,78224.115457
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,40,7333.92123597,74253.4025011
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,41,1921.82786543,66306.96759434
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,42,3863.6859172,74055.96660076
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,43,3946.70253511,83606.68515936
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,44,7421.34219489,63931.91132512
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,45,5085.33378718,88160.86906908
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,46,3951.74241238,60436.56996324
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,47,1511.57272296,65972.15626002
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,48,2668.15221678,69219.52916246
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,49,5550.56009892,68976.72831822
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,50,4433.05215668,78658.78733534
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,51,2014.1662984499999,75587.17922786
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,52,4909.89238192,62957.44532664
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,53,6302.90421814,105313.23066972
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,54,2317.29790371,84328.5298369
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,55,6148.5664666,90158.52707648001
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,56,7165.22461124,90771.63563696
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,57,2737.31929831,70824.42694264
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,58,3388.5615938399997,73932.60399756
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,59,2659.56073082,74613.13247804
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,60,3615.20596926,72066.49149706001
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,61,280.41321882,67986.2003868
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,62,451.51192204,66570.87567292
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,63,560.60775435,67650.67376478
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,64,813.6616060700001,65113.58212512
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,65,642.65480769,61514.58478378
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,66,1263.65229677,51265.54683634
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,67,1536.42769478,53490.23083196
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,68,539.52573275,60162.2893836
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,69,1994.3864358,62583.63197556
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,71,1352.16961172,37636.4539521
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,73,539.52573275,43679.66005246
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,77,203.5092636,26953.45994846
RS,INDÚSTRIAS DE TRANSFORMAÇÃO,86,705.64039068,7792.68247928
RS,INDÚSTRIAS EXTRATIVAS,24,514.21751135,82013.48620084
RS,INDÚSTRIAS EXTRATIVAS,39,526.49929347,78224.115457
RS,INDÚSTRIAS EXTRATIVAS,52,1161.60018843,62957.44532664
RS,INFORMAÇÃO E COMUNICAÇÃO,19,1532.5022014400001,75991.87895188
RS,INFORMAÇÃO E COMUNICAÇÃO,21,411.44407308,69475.19282582
RS,INFORMAÇÃO E COMUNICAÇÃO,22,546.16358486,68652.55409464
RS,INFORMAÇÃO E COMUNICAÇÃO,23,424.33653488,70057.15303398
RS,INFORMAÇÃO E COMUNICAÇÃO,24,1021.84025625,82013.48620084
RS,INFORMAÇÃO E COMUNICAÇÃO,27,642.65480769,71102.89159586
RS,INFORMAÇÃO E COMUNICAÇÃO,28,2230.52736086,70063.97331206
RS,INFORMAÇÃO E COMUNICAÇÃO,29,1348.89922842,78101.97323694
RS,INFORMAÇÃO E COMUNICAÇÃO,30,1382.4024763,53974.23781368
RS,INFORMAÇÃO E COMUNICAÇÃO,31,780.1262607,87214.67694592
RS,INFORMAÇÃO E COMUNICAÇÃO,33,712.34016632,71207.81723294
RS,INFORMAÇÃO E COMUNICAÇÃO,34,740.32692345,84943.44344546
RS,INFORMAÇÃO E COMUNICAÇÃO,35,603.14574467,78085.27611172
RS,INFORMAÇÃO E COMUNICAÇÃO,36,704.05246466,78196.60232772
RS,INFORMAÇÃO E COMUNICAÇÃO,40,606.6410457,74253.4025011
RS,INFORMAÇÃO E COMUNICAÇÃO,41,829.80447758,66306.96759434
RS,INFORMAÇÃO E COMUNICAÇÃO,43,208.40807383,83606.68515936
RS,INFORMAÇÃO E COMUNICAÇÃO,45,448.37332367,88160.86906908
RS,INFORMAÇÃO E COMUNICAÇÃO,46,959.95345705,60436.56996324
RS,INFORMAÇÃO E COMUNICAÇÃO,50,507.7899735,78658.78733534
RS,INFORMAÇÃO E COMUNICAÇÃO,53,515.78741842,105313.23066972
RS,INFORMAÇÃO E COMUNICAÇÃO,55,679.74918588,90158.52707648001
RS,INFORMAÇÃO E COMUNICAÇÃO,56,672.96059767,90771.63563696
RS,INFORMAÇÃO E COMUNICAÇÃO,58,679.42149383,73932.60399756
RS,INFORMAÇÃO E COMUNICAÇÃO,75,441.4339645,40736.99638718
RS,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,29,436.36995687,78101.97323694
RS,OUTRAS ATIVIDADES DE SERVIÇOS,19,959.83017021,75991.87895188
RS,OUTRAS ATIVIDADES DE SERVIÇOS,20,1821.79822336,87293.3221179
RS,OUTRAS ATIVIDADES DE SERVIÇOS,21,1659.78440938,69475.19282582
RS,OUTRAS ATIVIDADES DE SERVIÇOS,22,1909.00280289,68652.55409464
RS,OUTRAS ATIVIDADES DE SERVIÇOS,23,615.92868374,70057.15303398
RS,OUTRAS ATIVIDADES DE SERVIÇOS,24,1774.62174879,82013.48620084
RS,OUTRAS ATIVIDADES DE SERVIÇOS,25,492.8822416,81295.35811092
RS,OUTRAS ATIVIDADES DE SERVIÇOS,26,344.98625498,66761.78391672
RS,OUTRAS ATIVIDADES DE SERVIÇOS,28,4257.74211088,70063.97331206
RS,OUTRAS ATIVIDADES DE SERVIÇOS,29,1289.39517632,78101.97323694
RS,OUTRAS ATIVIDADES DE SERVIÇOS,30,492.8822416,53974.23781368
RS,OUTRAS ATIVIDADES DE SERVIÇOS,31,2760.35729024,87214.67694592
RS,OUTRAS ATIVIDADES DE SERVIÇOS,32,1768.84560456,70397.61474808
RS,OUTRAS ATIVIDADES DE SERVIÇOS,33,1115.4111694599999,71207.81723294
RS,OUTRAS ATIVIDADES DE SERVIÇOS,34,3099.99517787,84943.44344546
RS,OUTRAS ATIVIDADES DE SERVIÇOS,35,1407.6739415900001,78085.27611172
RS,OUTRAS ATIVIDADES DE SERVIÇOS,36,727.7493725100001,78196.60232772
RS,OUTRAS ATIVIDADES DE SERVIÇOS,37,1073.79724793,73518.36989034
RS,OUTRAS ATIVIDADES DE SERVIÇOS,38,190.01044651,61904.72252618
RS,OUTRAS ATIVIDADES DE SERVIÇOS,39,1529.54420822,78224.115457
RS,OUTRAS ATIVIDADES DE SERVIÇOS,40,344.98625498,74253.4025011
RS,OUTRAS ATIVIDADES DE SERVIÇOS,41,914.4769056499999,66306.96759434
RS,OUTRAS ATIVIDADES DE SERVIÇOS,42,597.23218251,74055.96660076
RS,OUTRAS ATIVIDADES DE SERVIÇOS,43,492.8822416,83606.68515936
RS,OUTRAS ATIVIDADES DE SERVIÇOS,45,867.03795765,88160.86906908
RS,OUTRAS ATIVIDADES DE SERVIÇOS,47,751.54538322,65972.15626002
RS,OUTRAS ATIVIDADES DE SERVIÇOS,48,1071.09605602,69219.52916246
RS,OUTRAS ATIVIDADES DE SERVIÇOS,49,972.35258645,68976.72831822
RS,OUTRAS ATIVIDADES DE SERVIÇOS,50,1678.69349756,78658.78733534
RS,OUTRAS ATIVIDADES DE SERVIÇOS,51,526.49929347,75587.17922786
RS,OUTRAS ATIVIDADES DE SERVIÇOS,52,631.37779131,62957.44532664
RS,OUTRAS ATIVIDADES DE SERVIÇOS,54,1370.70265023,84328.5298369
RS,OUTRAS ATIVIDADES DE SERVIÇOS,55,3003.30561154,90158.52707648001
RS,OUTRAS ATIVIDADES DE SERVIÇOS,57,1616.62442547,70824.42694264
RS,OUTRAS ATIVIDADES DE SERVIÇOS,59,2051.86016676,74613.13247804
RS,OUTRAS ATIVIDADES DE SERVIÇOS,60,487.24748034,72066.49149706001
RS,OUTRAS ATIVIDADES DE SERVIÇOS,62,1197.26676045,66570.87567292
RS,OUTRAS ATIVIDADES DE SERVIÇOS,64,1058.70713747,65113.58212512
RS,OUTRAS ATIVIDADES DE SERVIÇOS,65,432.26877434,61514.58478378
RS,OUTRAS ATIVIDADES DE SERVIÇOS,68,493.96411177,60162.2893836
RS,OUTRAS ATIVIDADES DE SERVIÇOS,71,535.84261264,37636.4539521
RS,OUTRAS ATIVIDADES DE SERVIÇOS,72,1136.1033524,33761.70603386
RS,OUTRAS ATIVIDADES DE SERVIÇOS,74,669.21564795,38049.99908694
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,19,1247.67714879,75991.87895188
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,20,844.7794082700001,87293.3221179
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,21,597.23218251,69475.19282582
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,22,497.74229065,68652.55409464
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,23,607.44668544,70057.15303398
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,25,350.04741508,81295.35811092
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,26,2692.5742955200003,66761.78391672
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,27,2391.60412783,71102.89159586
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,28,1236.93703736,70063.97331206
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,29,1810.0790764600001,78101.97323694
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,30,1636.71644272,53974.23781368
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,31,3365.71764635,87214.67694592
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,32,4460.71332985,70397.61474808
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,33,1061.63969924,71207.81723294
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,34,4104.642781959999,84943.44344546
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,35,6006.61892099,78085.27611172
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,36,1938.09482992,78196.60232772
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37,1486.11280195,73518.36989034
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,38,521.49040821,61904.72252618
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,39,1441.9534250299998,78224.115457
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,40,3564.81717626,74253.4025011
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,41,2773.38162164,66306.96759434
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,42,356.60392534,74055.96660076
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,43,4987.5817549,83606.68515936
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,44,220.33229407,63931.91132512
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,45,2392.50732502,88160.86906908
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,46,1380.49384941,60436.56996324
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,47,1183.81415756,65972.15626002
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,48,477.38343394,69219.52916246
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,49,360.41007207,68976.72831822
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,50,2886.8133068,78658.78733534
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,51,2416.6276585699998,75587.17922786
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,52,1057.58486771,62957.44532664
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,53,3447.4866730900003,105313.23066972
RS,SAÚDE HUMANA E SERVIÇOS SOCIAIS,54,3871.07506229,84328.5298369
